time_id, year_id
2003-04-01,2003
2003-04-01,2003
2003-04-01,2003
2003-04-01,2003
2003-04-01,2003
2003-04-01,2003
2003-04-01,2003
2003-04-01,2003
2003-04-04,2003
2003-04-04,2003
2003-04-04,2003
2003-04-04,2003
2003-04-04,2003
2003-04-11,2003
2003-04-16,2003
2003-04-16,2003
2003-04-16,2003
2003-04-16,2003
2003-04-16,2003
2003-04-16,2003
2003-04-16,2003
2003-04-16,2003
2003-04-16,2003
2003-04-16,2003
2003-04-16,2003
2003-04-16,2003
2003-04-21,2003
2003-04-28,2003
2003-04-28,2003
2003-04-28,2003
2003-04-28,2003
2003-04-28,2003
2003-04-28,2003
2003-04-28,2003
2003-04-28,2003
2003-04-28,2003
2003-04-28,2003
2003-04-28,2003
2003-04-28,2003
2003-04-28,2003
2003-04-28,2003
2003-04-29,2003
2003-04-29,2003
2003-04-29,2003
2003-04-29,2003
2003-04-29,2003
2003-04-29,2003
2003-04-29,2003
2003-04-29,2003
2003-04-29,2003
2003-04-29,2003
2003-04-29,2003
2003-04-29,2003
2003-04-29,2003
2003-04-29,2003
2003-04-29,2003
2003-05-07,2003
2003-05-07,2003
2003-05-07,2003
2003-05-07,2003
2003-05-07,2003
2003-05-08,2003
2003-05-08,2003
2003-05-08,2003
2003-05-08,2003
2003-05-08,2003
2003-05-08,2003
2003-05-08,2003
2003-05-08,2003
2003-05-08,2003
2003-05-08,2003
2003-05-08,2003
2003-05-08,2003
2003-05-08,2003
2003-05-08,2003
2003-05-08,2003
2003-05-08,2003
2003-05-08,2003
2003-05-20,2003
2003-05-20,2003
2003-05-20,2003
2003-05-20,2003
2003-05-21,2003
2003-05-21,2003
2003-05-21,2003
2003-05-21,2003
2003-05-21,2003
2003-05-21,2003
2003-05-21,2003
2003-05-21,2003
2003-05-21,2003
2003-05-21,2003
2003-05-21,2003
2003-05-21,2003
2003-05-21,2003
2003-05-21,2003
2003-05-21,2003
2003-05-28,2003
2003-05-28,2003
2003-05-28,2003
2003-05-28,2003
2003-05-28,2003
2003-05-28,2003
2003-05-28,2003
2003-05-28,2003
2003-05-28,2003
2003-05-28,2003
2003-05-28,2003
2003-05-28,2003
2003-05-28,2003
2003-05-28,2003
2003-05-28,2003
2003-05-28,2003
2003-05-28,2003
2003-06-03,2003
2003-06-03,2003
2003-06-03,2003
2003-06-03,2003
2003-06-03,2003
2003-06-03,2003
2003-06-03,2003
2003-06-03,2003
2003-06-03,2003
2003-06-03,2003
2003-06-03,2003
2003-06-03,2003
2003-06-03,2003
2003-06-03,2003
2003-06-03,2003
2003-06-06,2003
2003-06-06,2003
2003-06-06,2003
2003-06-06,2003
2003-06-12,2003
2003-06-12,2003
2003-06-12,2003
2003-06-12,2003
2003-06-12,2003
2003-06-12,2003
2003-06-12,2003
2003-06-12,2003
2003-06-12,2003
2003-06-16,2003
2003-06-16,2003
2003-06-16,2003
2003-06-16,2003
2003-06-16,2003
2003-06-16,2003
2003-06-16,2003
2003-06-16,2003
2003-06-16,2003
2003-06-16,2003
2003-06-25,2003
2003-06-27,2003
2003-06-27,2003
2003-06-27,2003
2003-06-27,2003
2003-06-27,2003
2003-06-27,2003
2003-06-27,2003
2003-06-27,2003
2003-07-01,2003
2003-07-01,2003
2003-07-01,2003
2003-07-01,2003
2003-07-01,2003
2003-07-01,2003
2003-07-01,2003
2003-07-02,2003
2003-07-02,2003
2003-07-02,2003
2003-07-02,2003
2003-07-02,2003
2003-07-02,2003
2003-07-02,2003
2003-07-02,2003
2003-07-02,2003
2003-07-02,2003
2003-07-02,2003
2003-07-02,2003
2003-07-02,2003
2003-07-02,2003
2003-07-02,2003
2003-07-02,2003
2003-07-02,2003
2003-07-04,2003
2003-07-04,2003
2003-07-04,2003
2003-07-10,2003
2003-07-10,2003
2003-07-10,2003
2003-07-10,2003
2003-07-07,2003
2003-07-07,2003
2003-07-07,2003
2003-07-07,2003
2003-07-07,2003
2003-07-07,2003
2003-07-07,2003
2003-07-07,2003
2003-07-07,2003
2003-07-07,2003
2003-07-07,2003
2003-07-07,2003
2003-07-07,2003
2003-07-16,2003
2003-07-16,2003
2003-07-16,2003
2003-07-16,2003
2003-07-16,2003
2003-07-16,2003
2003-07-16,2003
2003-07-16,2003
2003-07-24,2003
2003-07-24,2003
2003-07-24,2003
2003-07-24,2003
2003-07-24,2003
2003-07-24,2003
2003-07-24,2003
2003-07-24,2003
2003-07-24,2003
2003-07-24,2003
2003-07-24,2003
2003-08-01,2003
2003-08-01,2003
2003-08-01,2003
2003-08-01,2003
2003-08-01,2003
2003-08-01,2003
2003-08-01,2003
2003-08-01,2003
2003-08-01,2003
2003-08-08,2003
2003-08-08,2003
2003-08-08,2003
2003-08-08,2003
2003-08-08,2003
2003-08-08,2003
2003-08-08,2003
2003-08-08,2003
2003-08-08,2003
2003-08-08,2003
2003-08-08,2003
2003-08-08,2003
2003-08-08,2003
2003-08-08,2003
2003-08-08,2003
2003-08-08,2003
2003-08-10,2003
2003-08-10,2003
2003-08-10,2003
2003-08-10,2003
2003-08-10,2003
2003-08-10,2003
2003-08-10,2003
2003-08-10,2003
2003-08-10,2003
2003-08-10,2003
2003-08-10,2003
2003-08-10,2003
2003-08-10,2003
2003-08-10,2003
2003-08-10,2003
2003-08-10,2003
2003-08-13,2003
2003-08-25,2003
2003-08-25,2003
2003-08-25,2003
2003-08-25,2003
2003-08-25,2003
2003-08-25,2003
2003-08-25,2003
2003-08-25,2003
2003-08-25,2003
2003-08-25,2003
2003-08-25,2003
2003-08-25,2003
2003-08-25,2003
2003-08-25,2003
2003-08-25,2003
2003-08-25,2003
2003-09-03,2003
2003-09-03,2003
2003-09-05,2003
2003-09-05,2003
2003-09-05,2003
2003-09-05,2003
2003-09-05,2003
2003-09-05,2003
2003-09-05,2003
2003-09-05,2003
2003-09-05,2003
2003-09-05,2003
2003-09-05,2003
2003-09-11,2003
2003-09-11,2003
2003-09-11,2003
2003-09-11,2003
2003-09-11,2003
2003-09-11,2003
2003-09-11,2003
2003-09-11,2003
2003-09-11,2003
2003-09-11,2003
2003-09-11,2003
2003-09-11,2003
2003-09-11,2003
2003-09-11,2003
2003-09-12,2003
2003-09-12,2003
2003-09-12,2003
2003-09-12,2003
2003-09-12,2003
2003-09-12,2003
2003-09-12,2003
2003-09-12,2003
2003-09-12,2003
2003-09-12,2003
2003-09-12,2003
2003-09-19,2003
2003-09-19,2003
2003-09-19,2003
2003-09-19,2003
2003-09-19,2003
2003-09-19,2003
2003-09-19,2003
2003-09-19,2003
2003-09-19,2003
2003-09-19,2003
2003-09-19,2003
2003-09-21,2003
2003-09-21,2003
2003-09-21,2003
2003-09-21,2003
2003-09-21,2003
2003-09-21,2003
2003-09-21,2003
2003-09-21,2003
2003-09-21,2003
2003-09-21,2003
2003-09-25,2003
2003-09-25,2003
2003-09-25,2003
2003-09-25,2003
2003-09-28,2003
2003-09-28,2003
2003-09-28,2003
2003-09-28,2003
2003-09-28,2003
2003-09-28,2003
2003-09-28,2003
2003-09-28,2003
2003-09-28,2003
2003-09-28,2003
2003-09-28,2003
2003-09-28,2003
2003-09-28,2003
2003-10-02,2003
2003-10-02,2003
2003-10-06,2003
2003-10-06,2003
2003-10-06,2003
2003-10-06,2003
2003-10-06,2003
2003-10-06,2003
2003-10-06,2003
2003-10-06,2003
2003-10-06,2003
2003-10-06,2003
2003-10-06,2003
2003-10-06,2003
2003-10-06,2003
2003-10-08,2003
2003-10-08,2003
2003-10-09,2003
2003-10-09,2003
2003-10-09,2003
2003-10-09,2003
2003-10-09,2003
2003-10-09,2003
2003-10-10,2003
2003-10-10,2003
2003-10-10,2003
2003-10-10,2003
2003-10-10,2003
2003-10-10,2003
2003-10-10,2003
2003-10-10,2003
2003-10-10,2003
2003-10-10,2003
2003-10-10,2003
2003-10-10,2003
2003-10-10,2003
2003-10-10,2003
2003-10-10,2003
2003-10-10,2003
2003-10-10,2003
2003-10-10,2003
2003-10-10,2003
2003-10-11,2003
2003-10-11,2003
2003-10-11,2003
2003-10-11,2003
2003-10-11,2003
2003-10-11,2003
2003-10-17,2003
2003-10-17,2003
2003-10-17,2003
2003-10-17,2003
2003-10-17,2003
2003-10-17,2003
2003-10-17,2003
2003-10-17,2003
2003-10-17,2003
2003-10-17,2003
2003-10-17,2003
2003-10-17,2003
2003-10-18,2003
2003-10-18,2003
2003-10-18,2003
2003-10-18,2003
2003-10-18,2003
2003-10-18,2003
2003-10-18,2003
2003-10-18,2003
2003-10-18,2003
2003-10-18,2003
2003-10-20,2003
2003-10-20,2003
2003-10-20,2003
2003-10-20,2003
2003-10-20,2003
2003-10-20,2003
2003-10-21,2003
2003-10-21,2003
2003-10-21,2003
2003-10-21,2003
2003-10-21,2003
2003-10-21,2003
2003-10-21,2003
2003-10-21,2003
2003-10-22,2003
2003-10-22,2003
2003-10-22,2003
2003-10-22,2003
2003-10-22,2003
2003-10-22,2003
2003-10-22,2003
2003-10-22,2003
2003-10-22,2003
2003-10-22,2003
2003-10-22,2003
2003-10-22,2003
2003-10-22,2003
2003-10-22,2003
2003-10-22,2003
2003-10-22,2003
2003-10-22,2003
2003-10-22,2003
2003-10-21,2003
2003-10-21,2003
2003-10-21,2003
2003-10-23,2003
2003-10-23,2003
2003-10-23,2003
2003-10-23,2003
2003-10-23,2003
2003-10-23,2003
2003-10-23,2003
2003-10-23,2003
2003-10-23,2003
2003-10-23,2003
2003-10-23,2003
2003-10-23,2003
2003-10-23,2003
2003-10-23,2003
2003-10-23,2003
2003-10-23,2003
2003-10-28,2003
2003-10-28,2003
2003-10-28,2003
2003-10-28,2003
2003-10-28,2003
2003-10-28,2003
2003-10-28,2003
2003-10-28,2003
2003-10-28,2003
2003-10-28,2003
2003-10-28,2003
2003-10-28,2003
2003-10-28,2003
2003-10-28,2003
2003-10-28,2003
2003-10-28,2003
2003-10-28,2003
2003-10-28,2003
2003-11-04,2003
2003-11-04,2003
2003-11-04,2003
2003-11-04,2003
2003-11-04,2003
2003-11-04,2003
2003-11-04,2003
2003-11-04,2003
2003-11-04,2003
2003-11-04,2003
2003-11-04,2003
2003-11-04,2003
2003-11-04,2003
2003-11-04,2003
2003-11-04,2003
2003-11-04,2003
2003-11-04,2003
2003-11-05,2003
2003-11-05,2003
2003-11-05,2003
2003-11-05,2003
2003-11-05,2003
2003-11-05,2003
2003-11-05,2003
2003-11-05,2003
2003-11-05,2003
2003-11-05,2003
2003-11-05,2003
2003-11-05,2003
2003-11-05,2003
2003-11-05,2003
2003-11-05,2003
2003-11-05,2003
2003-11-05,2003
2003-11-05,2003
2003-11-05,2003
2003-11-05,2003
2003-11-05,2003
2003-11-05,2003
2003-11-05,2003
2003-11-05,2003
2003-11-05,2003
2003-11-05,2003
2003-11-05,2003
2003-11-05,2003
2003-11-06,2003
2003-11-06,2003
2003-11-06,2003
2003-11-06,2003
2003-11-06,2003
2003-11-06,2003
2003-11-06,2003
2003-11-06,2003
2003-11-06,2003
2003-11-06,2003
2003-11-06,2003
2003-11-06,2003
2003-11-06,2003
2003-11-06,2003
2003-11-06,2003
2003-11-06,2003
2003-11-06,2003
2003-11-06,2003
2003-11-06,2003
2003-11-06,2003
2003-11-06,2003
2003-11-06,2003
2003-11-06,2003
2003-11-06,2003
2003-11-06,2003
2003-11-06,2003
2003-11-06,2003
2003-11-07,2003
2003-11-07,2003
2003-11-07,2003
2003-11-07,2003
2003-11-07,2003
2003-11-07,2003
2003-11-07,2003
2003-11-07,2003
2003-11-07,2003
2003-11-07,2003
2003-11-07,2003
2003-11-08,2003
2003-11-08,2003
2003-11-08,2003
2003-11-08,2003
2003-11-08,2003
2003-11-08,2003
2003-11-08,2003
2003-11-08,2003
2003-11-08,2003
2003-11-08,2003
2003-11-08,2003
2003-11-08,2003
2003-11-11,2003
2003-11-11,2003
2003-11-11,2003
2003-11-11,2003
2003-11-11,2003
2003-11-11,2003
2003-11-11,2003
2003-11-11,2003
2003-11-11,2003
2003-11-11,2003
2003-11-11,2003
2003-11-11,2003
2003-11-11,2003
2003-11-11,2003
2003-11-11,2003
2003-11-11,2003
2003-11-11,2003
2003-11-11,2003
2003-11-11,2003
2003-11-11,2003
2003-11-11,2003
2003-11-11,2003
2003-11-11,2003
2003-11-12,2003
2003-11-12,2003
2003-11-12,2003
2003-11-12,2003
2003-11-12,2003
2003-11-12,2003
2003-11-12,2003
2003-11-12,2003
2003-11-12,2003
2003-11-12,2003
2003-11-12,2003
2003-11-12,2003
2003-11-12,2003
2003-11-12,2003
2003-11-12,2003
2003-11-12,2003
2003-11-12,2003
2003-11-12,2003
2003-11-12,2003
2003-11-12,2003
2003-11-12,2003
2003-11-12,2003
2003-11-12,2003
2003-11-12,2003
2003-11-12,2003
2003-11-12,2003
2003-11-12,2003
2003-11-12,2003
2003-11-12,2003
2003-11-12,2003
2003-11-12,2003
2003-11-12,2003
2003-11-12,2003
2003-11-12,2003
2003-11-13,2003
2003-11-13,2003
2003-11-13,2003
2003-11-13,2003
2003-11-13,2003
2003-11-13,2003
2003-11-13,2003
2003-11-13,2003
2003-11-13,2003
2003-11-13,2003
2003-11-13,2003
2003-11-13,2003
2003-11-14,2003
2003-11-14,2003
2003-11-14,2003
2003-11-14,2003
2003-11-14,2003
2003-11-14,2003
2003-11-14,2003
2003-11-14,2003
2003-11-14,2003
2003-11-14,2003
2003-11-14,2003
2003-11-14,2003
2003-11-14,2003
2003-11-14,2003
2003-11-14,2003
2003-11-14,2003
2003-11-14,2003
2003-11-14,2003
2003-11-14,2003
2003-11-14,2003
2003-11-14,2003
2003-11-14,2003
2003-11-14,2003
2003-11-14,2003
2003-11-14,2003
2003-11-14,2003
2003-11-14,2003
2003-11-14,2003
2003-11-14,2003
2003-11-14,2003
2003-11-14,2003
2003-11-14,2003
2003-11-14,2003
2003-11-14,2003
2003-11-14,2003
2003-11-14,2003
2003-11-14,2003
2003-11-14,2003
2003-11-15,2003
2003-11-15,2003
2003-11-15,2003
2003-11-15,2003
2003-11-15,2003
2003-11-15,2003
2003-11-15,2003
2003-11-15,2003
2003-11-15,2003
2003-11-15,2003
2003-11-18,2003
2003-11-18,2003
2003-11-18,2003
2003-11-18,2003
2003-11-18,2003
2003-11-18,2003
2003-11-18,2003
2003-11-18,2003
2003-11-18,2003
2003-11-19,2003
2003-11-19,2003
2003-11-19,2003
2003-11-19,2003
2003-11-20,2003
2003-11-20,2003
2003-11-20,2003
2003-11-20,2003
2003-11-20,2003
2003-11-20,2003
2003-11-20,2003
2003-11-20,2003
2003-11-20,2003
2003-11-20,2003
2003-11-20,2003
2003-11-20,2003
2003-11-20,2003
2003-11-20,2003
2003-11-20,2003
2003-11-20,2003
2003-11-20,2003
2003-11-20,2003
2003-11-20,2003
2003-11-20,2003
2003-11-20,2003
2003-11-20,2003
2003-11-20,2003
2003-11-20,2003
2003-11-20,2003
2003-11-21,2003
2003-11-21,2003
2003-11-21,2003
2003-11-21,2003
2003-11-21,2003
2003-11-21,2003
2003-11-21,2003
2003-11-21,2003
2003-11-21,2003
2003-11-21,2003
2003-11-21,2003
2003-11-21,2003
2003-11-21,2003
2003-11-21,2003
2003-11-21,2003
2003-11-21,2003
2003-11-25,2003
2003-11-25,2003
2003-11-25,2003
2003-11-25,2003
2003-11-25,2003
2003-11-25,2003
2003-11-25,2003
2003-11-25,2003
2003-11-25,2003
2003-11-25,2003
2003-11-25,2003
2003-11-25,2003
2003-11-25,2003
2003-11-25,2003
2003-11-25,2003
2003-11-25,2003
2003-11-25,2003
2003-11-25,2003
2003-11-25,2003
2003-11-25,2003
2003-11-25,2003
2003-11-26,2003
2003-11-26,2003
2003-11-26,2003
2003-11-26,2003
2003-11-26,2003
2003-11-26,2003
2003-11-26,2003
2003-11-26,2003
2003-11-26,2003
2003-11-26,2003
2003-11-26,2003
2003-11-26,2003
2003-11-26,2003
2003-11-26,2003
2003-11-26,2003
2003-11-26,2003
2003-11-26,2003
2003-11-26,2003
2003-11-26,2003
2003-11-26,2003
2003-11-26,2003
2003-11-26,2003
2003-11-27,2003
2003-11-27,2003
2003-11-27,2003
2003-11-27,2003
2003-11-27,2003
2003-11-27,2003
2003-12-01,2003
2003-12-01,2003
2003-12-01,2003
2003-12-01,2003
2003-12-01,2003
2003-12-01,2003
2003-12-01,2003
2003-12-01,2003
2003-12-01,2003
2003-12-01,2003
2003-12-01,2003
2003-12-01,2003
2003-12-01,2003
2003-12-01,2003
2003-12-01,2003
2003-12-01,2003
2003-12-02,2003
2003-12-02,2003
2003-12-02,2003
2003-12-02,2003
2003-12-02,2003
2003-12-02,2003
2003-12-02,2003
2003-12-02,2003
2003-12-02,2003
2003-12-02,2003
2003-12-02,2003
2003-12-02,2003
2003-12-02,2003
2003-12-02,2003
2003-12-02,2003
2003-12-02,2003
2003-12-02,2003
2003-12-02,2003
2003-12-02,2003
2003-12-02,2003
2003-12-02,2003
2003-12-02,2003
2003-12-02,2003
2003-12-02,2003
2003-12-02,2003
2003-12-02,2003
2003-12-02,2003
2003-12-02,2003
2003-12-02,2003
2003-12-02,2003
2003-12-02,2003
2003-12-02,2003
2003-12-02,2003
2003-12-02,2003
2003-12-02,2003
2003-12-03,2003
2003-12-03,2003
2003-12-03,2003
2003-12-03,2003
2003-12-03,2003
2003-12-05,2003
2003-12-05,2003
2003-12-05,2003
2003-12-05,2003
2003-12-05,2003
2003-12-05,2003
2003-12-05,2003
2003-12-05,2003
2003-12-05,2003
2003-12-05,2003
2003-12-05,2003
2003-12-09,2003
2003-12-09,2003
2003-12-09,2003
2003-12-09,2003
2003-12-09,2003
2003-12-09,2003
2003-12-09,2003
2003-12-09,2003
2003-12-09,2003
2003-12-09,2003
2003-12-09,2003
2003-12-09,2003
2003-12-09,2003
2003-12-09,2003
2003-12-09,2003
2003-12-09,2003
2004-01-02,2004
2004-01-02,2004
2004-01-02,2004
2004-01-02,2004
2004-01-02,2004
2004-01-02,2004
2004-01-02,2004
2004-01-02,2004
2004-01-02,2004
2004-01-02,2004
2004-01-02,2004
2004-01-02,2004
2004-01-02,2004
2004-01-02,2004
2004-01-02,2004
2004-01-09,2004
2004-01-09,2004
2004-01-09,2004
2004-01-09,2004
2004-01-09,2004
2004-01-09,2004
2004-01-09,2004
2004-01-09,2004
2004-01-12,2004
2004-01-12,2004
2004-01-12,2004
2004-01-12,2004
2004-01-12,2004
2004-01-12,2004
2004-01-12,2004
2004-01-12,2004
2004-01-12,2004
2004-01-12,2004
2004-01-12,2004
2004-01-12,2004
2004-01-12,2004
2004-01-12,2004
2004-01-12,2004
2004-01-12,2004
2004-01-12,2004
2004-01-15,2004
2004-01-15,2004
2004-01-15,2004
2004-01-15,2004
2004-01-15,2004
2004-01-15,2004
2004-01-15,2004
2004-01-15,2004
2004-01-15,2004
2004-01-15,2004
2004-01-15,2004
2004-01-15,2004
2004-01-15,2004
2004-01-15,2004
2004-01-15,2004
2004-01-16,2004
2004-01-16,2004
2004-01-16,2004
2004-01-16,2004
2004-01-16,2004
2004-01-16,2004
2004-01-16,2004
2004-01-16,2004
2004-01-16,2004
2004-01-16,2004
2004-01-16,2004
2004-01-16,2004
2004-01-16,2004
2004-01-16,2004
2004-01-16,2004
2004-01-16,2004
2004-01-22,2004
2004-01-22,2004
2004-01-22,2004
2004-01-26,2004
2004-01-26,2004
2004-01-26,2004
2004-01-26,2004
2004-01-26,2004
2004-01-26,2004
2004-01-26,2004
2004-01-29,2004
2004-01-29,2004
2004-01-29,2004
2004-01-29,2004
2004-01-29,2004
2004-01-29,2004
2004-01-29,2004
2004-01-29,2004
2004-01-29,2004
2004-01-29,2004
2004-02-02,2004
2004-02-04,2004
2004-02-04,2004
2004-02-04,2004
2004-02-04,2004
2004-02-04,2004
2004-02-04,2004
2004-02-04,2004
2004-02-09,2004
2004-02-09,2004
2004-02-10,2004
2004-02-10,2004
2004-02-10,2004
2004-02-10,2004
2004-02-12,2004
2004-02-12,2004
2004-02-12,2004
2004-02-12,2004
2004-02-12,2004
2004-02-12,2004
2004-02-12,2004
2004-02-12,2004
2004-02-12,2004
2004-02-18,2004
2004-02-18,2004
2004-02-18,2004
2004-02-18,2004
2004-02-18,2004
2004-02-19,2004
2004-02-19,2004
2004-02-19,2004
2004-02-19,2004
2004-02-19,2004
2004-02-19,2004
2004-02-19,2004
2004-02-19,2004
2004-02-19,2004
2004-02-19,2004
2004-02-19,2004
2004-02-19,2004
2004-02-19,2004
2004-02-19,2004
2004-02-19,2004
2004-02-19,2004
2004-02-19,2004
2004-02-19,2004
2004-02-20,2004
2004-02-20,2004
2004-02-20,2004
2004-02-20,2004
2004-02-20,2004
2004-02-20,2004
2004-02-20,2004
2004-02-20,2004
2004-02-20,2004
2004-02-20,2004
2004-02-20,2004
2004-02-20,2004
2004-02-20,2004
2004-02-20,2004
2004-02-20,2004
2004-02-21,2004
2004-02-21,2004
2004-02-21,2004
2004-02-21,2004
2004-02-21,2004
2004-02-21,2004
2004-02-22,2004
2004-02-22,2004
2004-02-22,2004
2004-02-22,2004
2004-02-22,2004
2004-02-22,2004
2004-02-22,2004
2004-02-22,2004
2004-02-22,2004
2004-02-22,2004
2004-02-22,2004
2004-02-22,2004
2004-02-22,2004
2004-02-22,2004
2004-02-26,2004
2004-02-26,2004
2004-02-26,2004
2004-02-26,2004
2004-02-26,2004
2004-02-26,2004
2004-02-26,2004
2004-03-02,2004
2004-03-02,2004
2004-03-02,2004
2004-03-02,2004
2004-03-02,2004
2004-03-02,2004
2004-03-02,2004
2004-03-02,2004
2004-03-02,2004
2004-03-02,2004
2004-03-02,2004
2004-03-02,2004
2004-03-02,2004
2004-03-02,2004
2004-03-02,2004
2004-03-10,2004
2004-03-10,2004
2004-03-10,2004
2004-03-10,2004
2004-03-10,2004
2004-03-10,2004
2004-03-11,2004
2004-03-11,2004
2004-03-11,2004
2004-03-11,2004
2004-03-11,2004
2004-03-11,2004
2004-03-11,2004
2004-03-11,2004
2004-03-11,2004
2004-03-11,2004
2004-03-11,2004
2004-03-11,2004
2004-03-11,2004
2004-03-11,2004
2004-03-15,2004
2004-03-15,2004
2004-03-15,2004
2004-03-15,2004
2004-03-15,2004
2004-03-15,2004
2004-03-15,2004
2004-03-15,2004
2004-03-19,2004
2004-03-19,2004
2004-03-20,2004
2004-03-20,2004
2004-03-20,2004
2004-03-20,2004
2004-03-20,2004
2004-03-20,2004
2004-03-20,2004
2004-03-20,2004
2004-03-29,2004
2004-03-29,2004
2004-03-29,2004
2004-03-30,2004
2004-03-30,2004
2004-03-30,2004
2004-03-30,2004
2004-03-30,2004
2004-03-30,2004
2004-03-30,2004
2004-03-30,2004
2004-03-30,2004
2004-04-02,2004
2004-04-02,2004
2004-04-02,2004
2004-04-02,2004
2004-04-02,2004
2004-04-02,2004
2004-04-02,2004
2004-04-02,2004
2004-04-02,2004
2004-04-02,2004
2004-04-02,2004
2004-04-02,2004
2004-04-03,2004
2004-04-03,2004
2004-04-03,2004
2004-04-05,2004
2004-04-05,2004
2004-04-05,2004
2004-04-05,2004
2004-04-05,2004
2004-04-05,2004
2004-04-05,2004
2004-04-05,2004
2004-04-05,2004
2004-04-09,2004
2004-04-09,2004
2004-04-09,2004
2004-04-09,2004
2004-04-09,2004
2004-04-09,2004
2004-04-09,2004
2004-04-09,2004
2004-04-12,2004
2004-04-12,2004
2004-04-12,2004
2004-04-12,2004
2004-04-12,2004
2004-04-13,2004
2004-04-13,2004
2004-04-13,2004
2004-04-13,2004
2004-04-13,2004
2004-04-13,2004
2004-04-13,2004
2004-04-13,2004
2004-04-13,2004
2004-04-13,2004
2004-04-13,2004
2004-04-13,2004
2004-04-13,2004
2004-04-13,2004
2004-04-13,2004
2004-04-20,2004
2004-04-26,2004
2004-04-26,2004
2004-04-29,2004
2004-04-29,2004
2004-04-29,2004
2004-04-29,2004
2004-04-29,2004
2004-04-29,2004
2004-04-29,2004
2004-04-29,2004
2004-04-29,2004
2004-05-04,2004
2004-05-04,2004
2004-05-04,2004
2004-05-04,2004
2004-05-04,2004
2004-05-04,2004
2004-05-04,2004
2004-05-04,2004
2004-05-04,2004
2004-05-05,2004
2004-05-05,2004
2004-05-05,2004
2004-05-05,2004
2004-05-05,2004
2004-05-05,2004
2004-05-05,2004
2004-05-05,2004
2004-05-05,2004
2004-05-05,2004
2004-05-05,2004
2004-05-05,2004
2004-05-05,2004
2004-05-05,2004
2004-05-05,2004
2004-05-05,2004
2004-05-05,2004
2004-05-07,2004
2004-05-07,2004
2004-05-07,2004
2004-05-07,2004
2004-05-07,2004
2004-05-07,2004
2004-05-07,2004
2004-05-07,2004
2004-05-07,2004
2004-05-07,2004
2004-05-07,2004
2004-05-07,2004
2004-05-07,2004
2004-05-07,2004
2004-05-08,2004
2004-05-08,2004
2004-05-08,2004
2004-05-08,2004
2004-05-08,2004
2004-05-11,2004
2004-05-11,2004
2004-05-11,2004
2004-05-11,2004
2004-05-11,2004
2004-05-11,2004
2004-05-11,2004
2004-05-11,2004
2004-05-11,2004
2004-05-11,2004
2004-05-11,2004
2004-05-11,2004
2004-05-11,2004
2004-05-11,2004
2004-05-18,2004
2004-05-18,2004
2004-05-18,2004
